age,job,marital,education,default,balance,housing,loan,contact,day,month,campaign,pdays,previous,poutcome,y,previously_contacted,days_since_previous_contact,age_band,balance_band,call_duration_seconds_post_call
44,management,single,primary,no,4,no,no,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,1_999,163
53,blue-collar,married,unknown,no,5624,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,153
48,management,divorced,tertiary,no,2263,no,no,cellular,29,jul,2,-1,0,unknown,yes,no,,45_59,1000_plus,874
58,services,married,secondary,no,0,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,45_59,zero,50
59,unemployed,married,primary,no,46,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,44
28,management,single,secondary,no,1154,no,no,cellular,29,jul,3,-1,0,unknown,no,no,,under_30,1000_plus,71
36,blue-collar,married,secondary,no,1563,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,449
59,entrepreneur,married,secondary,no,1085,no,yes,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1000_plus,101
54,entrepreneur,married,tertiary,no,84,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,34
57,technician,married,secondary,no,0,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,zero,109
40,blue-collar,single,secondary,no,5483,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,76
30,management,single,tertiary,no,62,yes,no,cellular,29,jul,5,-1,0,unknown,no,no,,30_44,1_999,90
45,technician,married,secondary,no,49,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,65
42,blue-collar,single,secondary,no,7547,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,1569
42,technician,divorced,tertiary,no,7190,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,375
58,management,married,tertiary,no,1517,yes,no,telephone,29,jul,5,-1,0,unknown,no,no,,45_59,1000_plus,7
47,housemaid,divorced,primary,no,61,no,no,cellular,29,jul,5,-1,0,unknown,no,no,,45_59,1_999,69
58,management,married,secondary,no,407,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,145
46,management,married,secondary,no,10,yes,no,cellular,29,jul,7,-1,0,unknown,no,no,,45_59,1_999,122
48,technician,married,unknown,no,5176,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,162
42,services,married,unknown,no,-416,no,yes,cellular,29,jul,5,-1,0,unknown,no,no,,30_44,negative,147
49,self-employed,married,secondary,no,357,no,no,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1_999,179
51,admin.,married,secondary,no,0,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,45_59,zero,27
51,technician,married,secondary,no,-396,yes,no,cellular,29,jul,6,-1,0,unknown,no,no,,45_59,negative,179
56,services,married,unknown,no,0,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,zero,83
47,entrepreneur,married,tertiary,no,459,yes,no,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1_999,189
57,admin.,divorced,secondary,no,3100,no,yes,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,165
51,blue-collar,married,secondary,no,7225,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,301
40,admin.,married,secondary,yes,94,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1_999,117
41,blue-collar,married,secondary,no,1882,yes,yes,telephone,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,165
31,blue-collar,married,secondary,no,892,yes,no,cellular,29,jul,22,-1,0,unknown,no,no,,30_44,1_999,25
56,blue-collar,married,unknown,no,6710,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,318
57,retired,married,primary,no,0,no,yes,cellular,29,jul,3,-1,0,unknown,no,no,,45_59,zero,112
51,management,divorced,tertiary,no,492,no,yes,cellular,29,jul,7,-1,0,unknown,no,no,,45_59,1_999,54
32,services,single,secondary,no,91,no,no,cellular,29,jul,5,-1,0,unknown,no,no,,30_44,1_999,241
41,services,married,unknown,no,1538,no,no,cellular,29,jul,2,-1,0,unknown,yes,no,,30_44,1000_plus,710
43,admin.,married,secondary,no,9173,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,80
45,blue-collar,married,primary,no,193,yes,yes,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,116
41,management,single,tertiary,no,3947,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,63
50,management,married,tertiary,no,596,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,106
44,technician,married,secondary,no,2575,yes,yes,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,129
48,admin.,married,secondary,no,292,yes,yes,cellular,29,jul,6,-1,0,unknown,no,no,,45_59,1_999,164
36,management,single,tertiary,no,442,yes,yes,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,1_999,102
50,unemployed,married,secondary,no,1772,no,no,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1000_plus,206
51,blue-collar,divorced,primary,no,5,no,no,cellular,29,jul,2,-1,0,unknown,yes,no,,45_59,1_999,600
46,blue-collar,married,primary,no,564,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,124
59,management,divorced,tertiary,no,3390,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,43
48,management,married,tertiary,no,717,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,139
56,technician,married,secondary,no,1199,yes,yes,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,336
51,entrepreneur,married,tertiary,no,209,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,112
26,technician,single,secondary,no,84,yes,no,cellular,29,jul,3,-1,0,unknown,no,no,,under_30,1_999,70
34,services,married,secondary,no,0,yes,no,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,zero,55
29,technician,single,tertiary,no,7,yes,no,cellular,29,jul,5,-1,0,unknown,no,no,,under_30,1_999,70
47,services,single,secondary,no,917,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,293
49,admin.,divorced,secondary,no,1697,no,yes,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1000_plus,184
43,blue-collar,married,secondary,no,1149,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,237
54,management,divorced,tertiary,no,1692,yes,no,cellular,29,jul,5,-1,0,unknown,no,no,,45_59,1000_plus,299
42,admin.,single,secondary,no,150,no,yes,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1_999,135
55,management,single,tertiary,no,797,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,24
39,management,single,tertiary,no,1234,no,no,telephone,29,jul,4,-1,0,unknown,no,no,,30_44,1000_plus,64
38,unemployed,married,tertiary,no,9881,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,497
42,self-employed,married,secondary,no,2130,yes,yes,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,146
51,admin.,divorced,secondary,no,-338,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,negative,97
41,technician,married,secondary,no,978,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1_999,55
53,self-employed,married,tertiary,no,4675,yes,no,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1000_plus,60
30,management,single,tertiary,no,1161,yes,no,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,1000_plus,109
44,blue-collar,divorced,secondary,no,1781,yes,no,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,1000_plus,48
42,management,married,secondary,no,1018,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,305
51,unemployed,married,primary,no,0,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,zero,132
59,technician,married,primary,no,309,no,yes,cellular,29,jul,5,-1,0,unknown,no,no,,45_59,1_999,25
43,entrepreneur,married,tertiary,no,210,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1_999,646
59,retired,married,tertiary,no,2512,no,no,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1000_plus,167
54,services,married,secondary,no,4353,yes,yes,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,197
29,entrepreneur,single,tertiary,no,402,yes,yes,cellular,29,jul,5,-1,0,unknown,no,no,,under_30,1_999,345
53,unemployed,married,secondary,no,329,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,69
58,blue-collar,married,primary,no,3,no,yes,telephone,29,jul,16,-1,0,unknown,no,no,,45_59,1_999,55
54,blue-collar,married,primary,no,1390,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,647
42,admin.,single,secondary,no,2534,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,105
43,unknown,married,primary,no,2113,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,33
41,unemployed,married,secondary,no,510,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1_999,61
59,admin.,divorced,secondary,no,1525,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,90
45,entrepreneur,married,tertiary,no,0,yes,no,cellular,29,jul,3,-1,0,unknown,no,no,,45_59,zero,100
39,services,married,secondary,no,2381,yes,yes,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,1000_plus,91
59,retired,married,primary,no,0,yes,no,cellular,29,jul,7,-1,0,unknown,no,no,,45_59,zero,45
50,admin.,married,secondary,no,176,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,155
45,unemployed,married,secondary,no,2468,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,64
38,technician,single,secondary,no,1655,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,392
42,technician,single,unknown,no,2193,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,305
36,management,married,tertiary,no,4,no,yes,cellular,29,jul,6,-1,0,unknown,no,no,,30_44,1_999,261
48,admin.,married,secondary,no,933,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,446
57,services,married,primary,no,1896,no,no,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1000_plus,248
45,management,divorced,tertiary,no,6269,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,20
38,technician,single,secondary,no,4366,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,188
45,management,divorced,tertiary,no,6200,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,103
26,blue-collar,single,secondary,no,-84,yes,yes,cellular,29,jul,5,-1,0,unknown,no,no,,under_30,negative,63
32,services,married,secondary,no,2578,no,no,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,1000_plus,86
33,technician,single,secondary,no,338,yes,no,cellular,29,jul,4,-1,0,unknown,no,no,,30_44,1_999,105
36,housemaid,married,primary,no,125,yes,no,cellular,29,jul,4,-1,0,unknown,no,no,,30_44,1_999,57
42,technician,single,tertiary,no,2625,no,no,cellular,29,jul,2,-1,0,unknown,yes,no,,30_44,1000_plus,2516
26,blue-collar,single,secondary,no,114,no,yes,cellular,29,jul,4,-1,0,unknown,no,no,,under_30,1_999,361
42,unemployed,married,secondary,no,250,yes,no,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,1_999,247
47,blue-collar,married,secondary,no,310,yes,no,cellular,29,jul,3,-1,0,unknown,no,no,,45_59,1_999,145
32,technician,married,secondary,no,342,yes,no,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,1_999,146
56,blue-collar,married,secondary,no,659,yes,no,cellular,29,jul,3,-1,0,unknown,no,no,,45_59,1_999,64
49,admin.,divorced,secondary,no,63,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,435
56,blue-collar,divorced,secondary,no,934,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,375
41,entrepreneur,married,secondary,no,547,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1_999,365
42,technician,single,secondary,no,275,no,no,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,1_999,522
52,blue-collar,married,primary,no,1331,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,213
55,services,married,secondary,no,529,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,137
46,self-employed,married,tertiary,no,1148,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,104
32,admin.,single,tertiary,no,138,no,yes,cellular,29,jul,4,-1,0,unknown,no,no,,30_44,1_999,57
39,services,married,secondary,no,64,no,no,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,1_999,100
46,technician,married,tertiary,no,529,yes,yes,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,208
44,technician,married,secondary,no,1226,yes,yes,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,51
39,blue-collar,divorced,secondary,no,150,no,no,cellular,29,jul,4,-1,0,unknown,no,no,,30_44,1_999,735
55,self-employed,divorced,secondary,no,0,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,zero,94
52,technician,married,secondary,no,1818,no,yes,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1000_plus,46
58,technician,married,secondary,no,673,no,no,telephone,29,jul,4,-1,0,unknown,no,no,,45_59,1_999,28
36,unemployed,married,secondary,no,-129,yes,no,cellular,29,jul,3,-1,0,unknown,no,no,,30_44,negative,121
35,admin.,married,secondary,no,-112,no,no,cellular,29,jul,4,-1,0,unknown,no,no,,30_44,negative,394
48,blue-collar,single,primary,no,755,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,65
41,admin.,divorced,secondary,no,261,yes,no,cellular,29,jul,15,-1,0,unknown,no,no,,30_44,1_999,797
51,management,married,tertiary,yes,0,no,yes,cellular,29,jul,6,-1,0,unknown,no,no,,45_59,zero,204
47,technician,single,secondary,no,736,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,212
51,services,divorced,secondary,no,974,yes,yes,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1_999,255
51,blue-collar,married,primary,no,620,yes,yes,cellular,29,jul,10,-1,0,unknown,no,no,,45_59,1_999,88
43,entrepreneur,married,tertiary,yes,0,no,yes,telephone,29,jul,4,-1,0,unknown,no,no,,30_44,zero,184
45,management,married,primary,no,2690,no,no,telephone,29,jul,4,-1,0,unknown,no,no,,45_59,1000_plus,145
49,management,married,secondary,no,1601,no,no,cellular,29,jul,5,-1,0,unknown,no,no,,45_59,1000_plus,47
58,retired,married,primary,no,5506,no,no,telephone,29,jul,4,-1,0,unknown,no,no,,45_59,1000_plus,81
45,housemaid,married,primary,no,2239,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,24
54,housemaid,married,primary,no,136,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,92
52,admin.,married,secondary,no,5517,yes,yes,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,163
39,admin.,married,secondary,no,394,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1_999,551
34,technician,single,secondary,no,475,yes,no,cellular,29,jul,8,-1,0,unknown,no,no,,30_44,1_999,538
58,retired,divorced,secondary,no,19,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,271
51,services,single,secondary,no,513,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,331
34,services,divorced,secondary,no,5934,yes,no,cellular,29,jul,7,-1,0,unknown,no,no,,30_44,1000_plus,82
34,management,single,tertiary,no,5284,yes,no,cellular,29,jul,5,-1,0,unknown,no,no,,30_44,1000_plus,198
38,admin.,married,secondary,no,1283,yes,no,cellular,29,jul,6,-1,0,unknown,no,no,,30_44,1000_plus,60
48,unemployed,married,primary,no,0,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,zero,569
37,unemployed,married,tertiary,no,1236,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,300
46,entrepreneur,married,secondary,no,0,no,no,cellular,29,jul,12,-1,0,unknown,no,no,,45_59,zero,100
42,blue-collar,divorced,primary,no,1278,no,no,cellular,29,jul,4,-1,0,unknown,no,no,,30_44,1000_plus,422
52,blue-collar,married,secondary,no,594,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,178
44,management,married,tertiary,no,0,no,yes,cellular,29,jul,6,-1,0,unknown,no,no,,30_44,zero,129
34,admin.,married,secondary,no,147,yes,yes,cellular,29,jul,7,-1,0,unknown,no,no,,30_44,1_999,57
29,management,single,tertiary,no,-689,yes,no,cellular,29,jul,9,-1,0,unknown,no,no,,under_30,negative,199
25,services,single,unknown,no,342,no,no,cellular,29,jul,4,-1,0,unknown,no,no,,under_30,1_999,281
39,housemaid,married,secondary,no,0,yes,no,cellular,29,jul,4,-1,0,unknown,no,no,,30_44,zero,218
41,unemployed,married,secondary,no,274,yes,no,cellular,29,jul,4,-1,0,unknown,no,no,,30_44,1_999,207
48,management,married,primary,no,312,no,no,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1_999,1186
33,blue-collar,married,secondary,no,0,no,no,cellular,29,jul,6,-1,0,unknown,yes,no,,30_44,zero,454
49,self-employed,married,tertiary,no,7254,no,no,cellular,29,jul,4,-1,0,unknown,no,no,,45_59,1000_plus,132
54,blue-collar,married,primary,no,244,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,337
50,services,married,unknown,no,1688,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,156
49,management,married,unknown,no,126,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,195
27,admin.,single,secondary,no,-242,no,yes,cellular,29,jul,21,-1,0,unknown,no,no,,under_30,negative,20
57,services,married,secondary,no,1301,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,63
51,unknown,married,unknown,no,2642,no,no,cellular,29,jul,6,-1,0,unknown,no,no,,45_59,1000_plus,52
36,admin.,married,secondary,no,0,no,yes,cellular,29,jul,8,-1,0,unknown,no,no,,30_44,zero,113
45,management,single,tertiary,no,2532,no,no,cellular,29,jul,6,-1,0,unknown,no,no,,45_59,1000_plus,64
53,admin.,married,secondary,no,1815,no,no,cellular,29,jul,6,-1,0,unknown,no,no,,45_59,1000_plus,86
27,blue-collar,single,secondary,no,36,no,yes,cellular,29,jul,4,-1,0,unknown,no,no,,under_30,1_999,114
58,retired,divorced,secondary,no,1080,yes,no,cellular,29,jul,2,-1,0,unknown,yes,no,,45_59,1000_plus,1058
25,services,single,secondary,no,88,yes,no,cellular,29,jul,18,-1,0,unknown,no,no,,under_30,1_999,121
36,technician,married,tertiary,no,82,yes,no,cellular,29,jul,4,-1,0,unknown,no,no,,30_44,1_999,45
57,retired,married,tertiary,no,53,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,45_59,1_999,539
43,unemployed,married,primary,no,731,no,no,cellular,29,jul,4,-1,0,unknown,no,no,,30_44,1_999,360
47,management,married,tertiary,no,24312,yes,no,cellular,29,jul,3,-1,0,unknown,no,no,,45_59,1000_plus,187
57,admin.,married,secondary,no,128,no,no,telephone,29,jul,8,-1,0,unknown,no,no,,45_59,1_999,143
48,services,married,secondary,no,3726,yes,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,369
55,retired,married,secondary,no,1467,no,yes,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,277
59,management,married,tertiary,no,1069,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,85
33,blue-collar,married,secondary,no,-211,yes,no,cellular,29,jul,5,-1,0,unknown,no,no,,30_44,negative,96
42,entrepreneur,married,tertiary,no,859,no,no,cellular,29,jul,10,-1,0,unknown,no,no,,30_44,1_999,180
40,management,married,tertiary,no,4381,no,no,telephone,29,jul,2,-1,0,unknown,no,no,,30_44,1000_plus,126
52,admin.,single,secondary,no,2332,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,108
35,blue-collar,divorced,primary,no,37,no,yes,cellular,29,jul,7,-1,0,unknown,no,no,,30_44,1_999,104
47,admin.,single,secondary,no,1305,no,no,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,1000_plus,172
29,blue-collar,married,primary,no,59,yes,yes,cellular,29,jul,4,-1,0,unknown,no,no,,under_30,1_999,665
45,services,married,secondary,no,-158,yes,no,telephone,29,jul,1,-1,0,unknown,no,no,,45_59,negative,340
49,admin.,divorced,secondary,no,124,yes,yes,cellular,29,jul,19,-1,0,unknown,no,no,,45_59,1_999,125
36,self-employed,married,tertiary,no,2017,no,no,cellular,29,jul,18,-1,0,unknown,no,no,,30_44,1000_plus,246
47,unemployed,married,secondary,no,312,no,no,cellular,29,jul,1,-1,0,unknown,yes,no,,45_59,1_999,884
43,blue-collar,married,primary,no,3664,no,no,telephone,29,jul,1,-1,0,unknown,no,no,,30_44,1000_plus,274
44,technician,married,primary,no,4389,no,no,cellular,29,jul,1,-1,0,unknown,no,no,,30_44,1000_plus,33
29,management,single,tertiary,yes,-1661,no,yes,cellular,29,jul,6,-1,0,unknown,no,no,,under_30,negative,95
30,blue-collar,married,secondary,no,215,yes,no,cellular,29,jul,9,-1,0,unknown,no,no,,30_44,1_999,127
35,blue-collar,married,primary,no,-312,yes,yes,telephone,29,jul,3,-1,0,unknown,no,no,,30_44,negative,38
50,management,married,secondary,no,2910,no,no,telephone,29,jul,1,-1,0,unknown,no,no,,45_59,1000_plus,790
53,technician,married,unknown,no,8605,no,no,cellular,29,jul,3,-1,0,unknown,no,no,,45_59,1000_plus,635
54,admin.,married,unknown,no,1044,yes,no,cellular,29,jul,5,-1,0,unknown,no,no,,45_59,1000_plus,597
31,management,married,tertiary,no,1839,yes,no,cellular,29,jul,8,-1,0,unknown,no,no,,30_44,1000_plus,109
45,unknown,married,unknown,no,4413,no,no,telephone,29,jul,35,-1,0,unknown,no,no,,45_59,1000_plus,77
40,management,married,unknown,no,6,yes,no,cellular,29,jul,4,-1,0,unknown,no,no,,30_44,1_999,64
59,housemaid,married,tertiary,no,0,no,yes,cellular,29,jul,2,-1,0,unknown,no,no,,45_59,zero,376
57,management,married,tertiary,no,1602,no,no,cellular,29,jul,3,-1,0,unknown,no,no,,45_59,1000_plus,339
47,technician,married,secondary,no,356,no,no,cellular,29,jul,5,-1,0,unknown,no,no,,45_59,1_999,44
36,blue-collar,married,primary,no,106,yes,no,cellular,29,jul,13,-1,0,unknown,no,no,,30_44,1_999,171
